Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
PARE_wolasso,0.5,0,17,0.786691427230835,196538.70025779973,1.0676560754866653,0.8941313028335571
PARE_wolasso,0.5,1,17,0.7936563491821289,192240.2362705102,1.0907670591948604,0.8942228555679321
PARE_wolasso,0.5,2,16,0.8044292330741882,216431.09753582443,1.0891450913658018,0.8931281566619873
PARE_wolasso,0.5,3,17,0.7740399837493896,195197.03894443865,0.9573322091311692,0.892606258392334
PARE_wolasso,0.5,4,16,0.8110138773918152,212315.4251095964,0.938020854688838,0.8927102088928223
PARE_wolasso,0.5,5,16,0.8311173319816589,247738.46975649364,1.0070552546959042,0.8946360349655151
PARE_wolasso,0.5,6,16,0.7850439548492432,203435.23454266577,1.0293408873946621,0.8929011225700378
PARE_wolasso,0.5,7,18,0.7827462553977966,211222.43821371315,1.0184223802810692,0.8924973011016846
PARE_wolasso,0.5,8,17,0.7832661867141724,204193.45741443426,1.00690116213457,0.8933106660842896
PARE_wolasso,0.5,9,16,0.8059467077255249,219940.6627873297,0.9707614123269783,0.894161581993103
PARE,0.5,0,15,0.8009738326072693,248357.09020492298,0.8719129987836477,0.891405463218689
PARE,0.5,1,17,0.8171777725219727,230114.33699159182,1.098823400547316,0.8933148980140686
PARE,0.5,2,17,0.7942414283752441,289427.2520012612,0.9607364697100865,0.8928608894348145
PARE,0.5,3,16,0.8407766819000244,239122.76521741305,1.057018689844994,0.8912257552146912
PARE,0.5,4,17,0.7939592599868774,237867.5105594689,1.1045457595926549,0.8935458660125732
PARE,0.5,5,17,0.7896235585212708,257883.4744118688,1.2014772911053657,0.8951010704040527
PARE,0.5,6,17,0.8017715215682983,247272.24460715314,1.0485289004410365,0.8934904336929321
PARE,0.5,7,15,0.8255890607833862,294022.3936592147,1.0041755942151709,0.8907606601715088
PARE,0.5,8,16,0.7904038429260254,278552.5503586644,0.9749979303118976,0.8937236070632935
PARE,0.5,9,16,0.8178978562355042,277551.2008567189,1.1133447580747275,0.8931064605712891
scVI,0.8,0,20,0.07275573909282684,5058.938489229258,2.1539008240343116,0.7841482162475586
scVI,0.8,1,24,0.050725750625133514,4601.265499261944,2.2187262011184252,0.7844363451004028
scVI,0.8,2,21,0.09364151209592819,5041.93840821946,2.136126808837917,0.7878309488296509
scVI,0.8,3,21,0.08606470376253128,5130.159133235667,2.1175194218038356,0.791375458240509
scVI,0.8,4,21,0.08239123970270157,5087.2394152305005,2.0926185780985,0.7881597876548767
scVI,0.8,5,20,0.08520573377609253,5160.446263208712,2.0954353537489268,0.7880290746688843
scVI,0.8,6,22,0.08897801488637924,5114.85282259762,2.038420545608599,0.7923158407211304
scVI,0.8,7,23,0.05737532302737236,4732.607505770899,2.0358973911040663,0.7894119620323181
scVI,0.8,8,23,0.06808959692716599,4774.753657997979,2.1100893030522743,0.7872011661529541
scVI,0.8,9,22,0.08694800734519958,5024.296547428221,2.1002785051128465,0.7900444269180298
scFoundation,0.8,0,16,0.08537657558917999,7456.31824579629,2.517582920518075,0.7308581471443176
scFoundation,0.8,1,15,0.07751873880624771,7750.343058904412,2.5362761412364505,0.7303472757339478
scFoundation,0.8,2,16,0.07563531398773193,7543.337684689929,2.513887064502173,0.7289307117462158
scFoundation,0.8,3,18,0.061826083809137344,6830.457749299548,2.6335182354070152,0.7304679155349731
scFoundation,0.8,4,17,0.05411754921078682,6950.097266364797,2.5591524785323667,0.7300398945808411
scFoundation,0.8,5,15,0.08523138612508774,7994.844500477234,2.5537449363320355,0.7302839756011963
scFoundation,0.8,6,15,0.07716232538223267,7761.24020184392,2.5397878019240276,0.7309609651565552
scFoundation,0.8,7,16,0.07822690904140472,7507.037225225153,2.482567258004778,0.7308398485183716
scFoundation,0.8,8,15,0.08469852060079575,8020.3616240166,2.491784745677523,0.7305953502655029
scFoundation,0.8,9,16,0.08710981905460358,7518.750576896753,2.5139903945483915,0.7313077449798584
scNET,0.8,0,23,0.12778212130069733,24352.720706057407,1.9438609843191452,0.8087919354438782
scNET,0.8,1,26,0.12315971404314041,23453.137600095062,1.9426233477257777,0.8102235794067383
scNET,0.8,2,24,0.15933366119861603,24732.588582082135,1.7237024223586692,0.8195469379425049
scNET,0.8,3,27,0.12493160367012024,23023.116805389833,1.8977206507433764,0.8074688911437988
scNET,0.8,4,24,0.1259593665599823,24370.263807702417,1.9174901856665378,0.8159487247467041
scNET,0.8,5,22,0.12763747572898865,25048.56990746913,1.9052519714983653,0.8137320280075073
scNET,0.8,6,28,0.12300444394350052,22841.18324395776,1.7813314360571002,0.8103786706924438
scNET,0.8,7,24,0.11705657094717026,23320.214014774636,1.8995042705371723,0.8122892379760742
scNET,0.8,8,23,0.13133187592029572,24113.24847241116,1.8020384035780268,0.8097856044769287
scNET,0.8,9,23,0.1560986489057541,25552.11051648696,1.6890463718584663,0.816351056098938
PARE_wolasso,0.8,0,21,0.7605606317520142,180498.83263630225,1.109713295324603,0.894912600517273
PARE_wolasso,0.8,1,20,0.7396621704101562,187828.56635409288,1.1791697734704059,0.8901005983352661
PARE_wolasso,0.8,2,21,0.7414331436157227,184805.1461929449,1.1046595785286086,0.8954756259918213
PARE_wolasso,0.8,3,23,0.7192232012748718,173048.62281364526,1.1608918936712616,0.8865799307823181
PARE_wolasso,0.8,4,24,0.5637627243995667,187268.91393719756,1.4334777922383661,0.8401087522506714
PARE_wolasso,0.8,5,21,0.7204006314277649,202603.605911142,1.1528756546780126,0.8883351683616638
PARE_wolasso,0.8,6,22,0.6491796374320984,184546.81940582048,1.4397450342386742,0.8532381057739258
PARE_wolasso,0.8,7,22,0.7514767646789551,187106.09735470102,1.1096612724534436,0.8943531513214111
PARE_wolasso,0.8,8,24,0.7374012470245361,167463.23209470976,1.1909171601016315,0.8868069648742676
PARE_wolasso,0.8,9,23,0.7471555471420288,200088.76734355625,1.106557603028348,0.8900672197341919
PARE,0.8,0,23,0.5461066365242004,216141.2537084321,1.512763422211039,0.8360795974731445
PARE,0.8,1,24,0.4550841748714447,207508.1647700587,1.6116540207974062,0.8218317031860352
PARE,0.8,2,25,0.46872982382774353,201177.5296515483,1.6599137690528112,0.8223955035209656
PARE,0.8,3,21,0.5950181484222412,209473.50195700818,1.479965457814743,0.85582435131073
PARE,0.8,4,25,0.453137069940567,205916.95866208526,1.739743432179302,0.8197448253631592
PARE,0.8,5,23,0.5459702014923096,184317.8181873716,1.6192178572087363,0.8464484214782715
PARE,0.8,6,22,0.5834038853645325,187696.61961939695,1.4342638807596375,0.847400963306427
PARE,0.8,7,21,0.687499463558197,209237.75540027206,1.3870885291658426,0.8699147701263428
PARE,0.8,8,25,0.47966864705085754,180600.45270873027,1.6252204890388,0.8227994441986084
PARE,0.8,9,25,0.5785890221595764,197620.43368306008,1.3080324583367484,0.844976544380188
scVI,1.0,0,24,0.09513930976390839,4819.84671849668,2.1571576255141216,0.7911332845687866
scVI,1.0,1,25,0.06360778212547302,4506.702787307797,2.1247473486205823,0.7871384620666504
scVI,1.0,2,27,0.08049026131629944,4564.337677794948,2.0412705423247166,0.7921396493911743
scVI,1.0,3,25,0.08175389468669891,4722.987135012627,2.0684600166063,0.7901986837387085
scVI,1.0,4,24,0.08505275100469589,4747.795567248551,2.1336747066291424,0.7897352576255798
scVI,1.0,5,25,0.08325248956680298,4605.417855846443,2.102866605900004,0.7887300848960876
scVI,1.0,6,26,0.06307186186313629,4511.430010309427,2.061536952482415,0.7902596592903137
scVI,1.0,7,28,0.07423357665538788,4420.418330088354,2.046150007753566,0.7880057096481323
scVI,1.0,8,26,0.09819061309099197,4622.309780084574,2.0951709313742977,0.7891657948493958
scVI,1.0,9,24,0.08486127108335495,4767.086430402532,2.1493648943207706,0.7895954251289368
scFoundation,1.0,0,17,0.07823361456394196,7349.159331311633,2.5159008632781936,0.7331804037094116
scFoundation,1.0,1,17,0.08002570271492004,7315.509057919513,2.521204025168,0.7337760925292969
scFoundation,1.0,2,16,0.08279627561569214,7658.685444326492,2.5479239868011785,0.7314343452453613
scFoundation,1.0,3,16,0.08359112590551376,7512.426112918429,2.5707660760890896,0.7322399020195007
scFoundation,1.0,4,16,0.08031932264566422,7608.329824771866,2.5452107916768307,0.7312195301055908
scFoundation,1.0,5,16,0.08574395626783371,7595.76619356578,2.5370351661946584,0.7329418659210205
scFoundation,1.0,6,17,0.07788901031017303,7206.929477837984,2.5125057161405624,0.7321367263793945
scFoundation,1.0,7,17,0.07257986813783646,7219.88301712793,2.4880186930777692,0.7328996062278748
scFoundation,1.0,8,16,0.07651656866073608,7434.852794662026,2.556238845566083,0.7315483689308167
scFoundation,1.0,9,16,0.07645322382450104,7459.786037200617,2.5557851112854015,0.7318010330200195
scNET,1.0,0,24,0.1491622030735016,24834.329192974496,1.6947484207993535,0.8211228847503662
scNET,1.0,1,28,0.07113974541425705,21314.808860269648,1.8887776122217799,0.8024638891220093
scNET,1.0,2,31,0.12175965309143066,21524.559127475648,1.9241641528378108,0.8023181557655334
scNET,1.0,3,26,0.13105714321136475,22735.821781384537,1.7728435538402962,0.8100153207778931
scNET,1.0,4,26,0.12359357625246048,23130.323367973277,1.7832441508689145,0.809420108795166
scNET,1.0,5,28,0.13225676119327545,22911.19668592507,1.7053451153714803,0.8129606246948242
scNET,1.0,6,29,0.07048030197620392,20937.147291837533,1.8724785698529993,0.7979820370674133
scNET,1.0,7,28,0.10816503316164017,21915.653097240556,1.822649027767396,0.8090544939041138
scNET,1.0,8,26,0.14199525117874146,24044.490536935133,1.786330745416153,0.8124852180480957
scNET,1.0,9,26,0.1276148408651352,22651.647410088124,1.8415950439734095,0.8087945580482483
PARE_wolasso,1.0,0,25,0.5542579889297485,180381.71849321347,1.5146537001003995,0.8395223617553711
PARE_wolasso,1.0,1,22,0.48402273654937744,166034.90940910138,1.7599847700896134,0.816913366317749
PARE_wolasso,1.0,2,28,0.40348145365715027,161012.35906514514,1.795055413593452,0.7882815599441528
PARE_wolasso,1.0,3,29,0.3846713602542877,184997.44545163316,1.7400994431323247,0.7889112234115601
PARE_wolasso,1.0,4,30,0.4035908281803131,161482.88185070202,1.7494101568600149,0.7900813221931458
PARE_wolasso,1.0,5,23,0.4698050022125244,153484.26054515265,1.6351796385931539,0.8128046989440918
PARE_wolasso,1.0,6,28,0.3880006968975067,175761.88336102036,1.7253552427136687,0.7886682748794556
PARE_wolasso,1.0,7,26,0.5339475870132446,167839.74690570493,1.6814795972877339,0.8230621814727783
PARE_wolasso,1.0,8,23,0.5009720325469971,152348.06018567723,1.6795287901702176,0.8231205940246582
PARE_wolasso,1.0,9,27,0.3846006393432617,181479.7931279631,1.8005271289775355,0.7883080244064331
PARE,1.0,0,27,0.4349117875099182,193708.39010903635,1.5113397634986567,0.8082776069641113
PARE,1.0,1,27,0.40629154443740845,149939.55812715774,1.6947992044498932,0.8058143854141235
PARE,1.0,2,27,0.4701981246471405,184148.44934833815,1.545265406789983,0.8197426795959473
