Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
Recon_PARE,0.05,7,4,0.38259968161582947,23193.63587831131,0.9377964947216276,0.564272940158844
Recon_PARE,0.05,8,5,0.4486875534057617,21365.237708286455,0.8573590714570208,0.586479663848877
Recon_PARE,0.05,9,4,0.5314949750900269,29145.208026162254,1.2813806310489133,0.6131678819656372
Recon_woExp,0.05,0,13,0.689915120601654,103586.15556210431,1.0447494703252997,0.840024471282959
Recon_woExp,0.05,1,9,0.4834764897823334,43408.87912496452,1.1687213848545186,0.8186149001121521
Recon_woExp,0.05,2,14,0.674675464630127,90223.13405553684,1.193025322756739,0.8368412852287292
Recon_woExp,0.05,3,13,0.6916652917861938,99104.05089805211,1.0403728548938573,0.8399980664253235
Recon_woExp,0.05,4,11,0.683043360710144,111711.4956981394,0.8129609298924078,0.8460105061531067
Recon_woExp,0.05,5,12,0.6658360362052917,100661.49198865822,1.0160104292399639,0.8412493467330933
Recon_woExp,0.05,6,12,0.6701734662055969,101924.22408787336,1.011826793155414,0.8411043882369995
Recon_woExp,0.05,7,12,0.6700541377067566,101962.55044364317,1.0151376090958928,0.840930700302124
Recon_woExp,0.05,8,11,0.5384701490402222,46409.33750295123,1.4096392434698246,0.8359496593475342
Recon_woExp,0.05,9,12,0.6656088829040527,97580.73602519007,1.016735414689722,0.8411398530006409
PARE_M,0.05,0,9,0.8045811653137207,68885.80186424965,0.5066762168718398,0.8615071177482605
PARE_M,0.05,1,9,0.805476725101471,69284.36337120326,0.502151277814964,0.8614583015441895
PARE_M,0.05,2,9,0.8099626302719116,70466.03212118559,0.5009207921357316,0.8617544174194336
PARE_M,0.05,3,10,0.8627822399139404,86705.37094503426,0.40291457229608724,0.8697697520256042
PARE_M,0.05,4,9,0.8070896863937378,69535.59390069313,0.5040565822432982,0.8621559143066406
PARE_M,0.05,5,10,0.8628506064414978,89121.95094383492,0.3903319622436089,0.8688889741897583
PARE_M,0.05,6,9,0.805264413356781,67976.81722093189,0.5091457987625752,0.8614240884780884
PARE_M,0.05,7,9,0.80793297290802,70033.18110621168,0.50223600801671,0.861581027507782
PARE_M,0.05,8,10,0.8670793175697327,90566.05250762883,0.39428784940564593,0.8697493672370911
PARE_M,0.05,9,10,0.8650214672088623,89891.53122368638,0.3909455415033116,0.8692724704742432
PARE_T,0.1,0,10,0.9076957702636719,147989.11217090444,0.3130458702550665,0.8855328559875488
PARE_T,0.1,1,10,0.9122071266174316,153053.2244386055,0.3111340795467972,0.8855783939361572
PARE_T,0.1,2,10,0.9136756062507629,153693.89675816693,0.3085147112197523,0.8853878974914551
PARE_T,0.1,3,10,0.8981109261512756,130725.54505846092,0.3288897399472825,0.884925365447998
PARE_T,0.1,4,10,0.9117372632026672,152057.5385627673,0.31168317755797287,0.8853087425231934
PARE_T,0.1,5,10,0.903884768486023,143991.78949924445,0.3251092440428184,0.8860310316085815
PARE_T,0.1,6,10,0.9072239398956299,145817.12287895897,0.31271559443639846,0.8853312730789185
PARE_T,0.1,7,10,0.9157652258872986,156705.1205226181,0.30652575169468654,0.885257363319397
PARE_T,0.1,8,10,0.9126994013786316,152066.34682608218,0.30608414674013096,0.8850704431533813
