Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
cellLens_Full,0.5,9,18,0.2767111659049988,7010.817945260745,1.5588098580112397,0.8295276165008545
LassoARE,0.5,0,17,0.7965461015701294,105582.63221657358,0.7693039229263868,0.8976902365684509
LassoARE,0.5,1,18,0.7897977828979492,101638.7132163676,0.9040851828802453,0.8988338112831116
LassoARE,0.5,2,17,0.7935758233070374,107404.2267626132,0.9135603741238955,0.8996399641036987
LassoARE,0.5,3,18,0.774440586566925,105037.71894156323,0.9670737226552212,0.899766206741333
LassoARE,0.5,4,15,0.7934555411338806,98217.73191866078,0.7990563212408769,0.8986645936965942
LassoARE,0.5,5,18,0.7951288223266602,105421.41522281457,0.7691219155477389,0.8979297876358032
LassoARE,0.5,6,17,0.779091477394104,104546.11712053284,0.8487933368278536,0.9000605940818787
LassoARE,0.5,7,18,0.7619502544403076,98947.79126186653,0.8831499527237648,0.8888750672340393
LassoARE,0.5,8,17,0.7723841071128845,101211.9288829916,0.8375683465304574,0.8898904323577881
LassoARE,0.5,9,18,0.7874667644500732,103156.12254219239,0.7732214094353335,0.898495614528656
SpaGCN_woRefine,0.5,0,10,0.23474442958831787,5042.810376089349,1.9237025498166438,0.753940761089325
SpaGCN_woRefine,0.5,1,10,0.2321632355451584,5061.89895590457,1.9769373519447602,0.7537835836410522
SpaGCN_woRefine,0.5,2,10,0.2334650307893753,5053.619243174928,1.930776509716506,0.7531450390815735
SpaGCN_woRefine,0.5,3,10,0.22969572246074677,5016.150681985718,1.9855396449530982,0.7546157836914062
SpaGCN_woRefine,0.5,4,10,0.24126355350017548,5153.88471530486,1.916636303040328,0.7545166015625
SpaGCN_woRefine,0.5,5,10,0.2342788577079773,5037.964790530399,1.9294859535426485,0.753797173500061
SpaGCN_woRefine,0.5,6,9,0.24537594616413116,5547.271610011674,1.9618050745057463,0.7516322731971741
SpaGCN_woRefine,0.5,7,10,0.23646080493927002,5074.459395896456,1.9473199338056504,0.7567936182022095
SpaGCN_woRefine,0.5,8,10,0.23141035437583923,5033.591768094757,1.9863921912009566,0.7546018362045288
SpaGCN_woRefine,0.5,9,10,0.23764128983020782,5098.815575501885,1.9231578216122422,0.7530401945114136
SpaGCN,0.5,0,10,0.23474442958831787,5042.810376089349,1.9237025498166438,0.7539408206939697
SpaGCN,0.5,1,10,0.23216326534748077,5061.89895590457,1.9769373519447602,0.7537834644317627
SpaGCN,0.5,2,10,0.2334650307893753,5053.619243174928,1.930776509716506,0.7531449794769287
SpaGCN,0.5,3,10,0.22969572246074677,5016.150681985718,1.9855396449530982,0.7546159625053406
SpaGCN,0.5,4,10,0.24126355350017548,5153.88471530486,1.916636303040328,0.7545166015625
SpaGCN,0.5,5,10,0.2342788726091385,5037.964790530399,1.9294859535426485,0.753797173500061
SpaGCN,0.5,6,9,0.24537594616413116,5547.271610011674,1.9618050745057463,0.7516322135925293
SpaGCN,0.5,7,10,0.23646080493927002,5074.459395896456,1.9473199338056504,0.7567936778068542
SpaGCN,0.5,8,10,0.23141036927700043,5033.591768094757,1.9863921912009566,0.754601776599884
SpaGCN,0.5,9,10,0.23764126002788544,5098.815575501885,1.9231578216122422,0.7530402541160583
graphPCA_kmeans,0.5,0,21,0.05492581054568291,3032.2263644872824,2.2416559842197983,0.8230068683624268
graphPCA_kmeans,0.5,1,23,0.007560504600405693,2855.719784587718,2.2453697759997477,0.8232440948486328
graphPCA_kmeans,0.5,2,19,-0.0030127509962767363,3106.73871765737,2.145691816437161,0.816892147064209
